MsgCounter,Roll,Pitch,Yaw,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Temperature,Longitude,Latitude
82,27.00,-8.06,306.75,0.00,0.00,180.00,0.495,0.186,0.767,-24.69,-37.31,-78.69,7.99,40.5,25856.0000000,57600.0000000
83,28.69,-9.94,312.00,0.00,0.00,180.00,0.468,0.135,0.681,-8.50,-18.06,-54.06,7.99,40.5,25856.0000000,57600.0000000
84,29.50,-12.50,317.19,0.00,0.00,180.00,0.532,0.313,0.775,-1.25,-21.31,-36.31,7.99,40.5,25856.0000000,57600.0000000
85,30.31,-12.56,319.69,0.00,0.00,180.00,0.528,0.272,0.813,-14.75,-12.06,-5.06,7.99,40.5,25856.0000000,57600.0000000
86,30.75,-11.94,319.44,0.00,0.00,180.00,0.549,0.193,0.733,3.56,10.00,8.00,7.99,40.5,25856.0000000,57600.0000000
87,29.12,-12.38,317.75,0.00,0.00,180.00,0.545,0.237,0.743,20.44,35.19,20.88,7.99,40.5,25856.0000000,57600.0000000
88,25.69,-12.50,315.50,0.00,0.00,180.00,0.415,0.196,0.811,8.69,37.06,9.00,7.99,40.5,25856.0000000,57600.0000000
89,23.88,-12.69,313.94,0.00,0.00,180.00,0.411,0.208,0.843,2.75,12.19,7.25,7.99,40.5,25856.0000000,57600.0000000
90,23.81,-12.19,314.19,0.00,0.00,180.00,0.421,0.198,0.819,-5.12,-6.88,-2.69,7.99,40.5,25856.0000000,57600.0000000
91,24.12,-12.06,314.19,0.00,0.00,180.00,0.413,0.204,0.828,-1.25,4.19,5.00,7.99,40.5,25856.0000000,57600.0000000
92,23.81,-11.81,314.19,0.00,0.00,180.00,0.387,0.196,0.828,-2.75,4.19,-1.25,7.99,40.5,25856.0000000,57600.0000000
94,24.50,-11.00,312.12,0.00,0.00,180.00,0.409,0.207,0.836,0.44,-12.88,19.19,7.99,40.5,25856.0000000,57600.0000000
95,25.81,-9.94,310.50,0.00,0.00,180.00,0.431,0.149,0.807,-1.38,-7.31,18.06,7.99,40.5,25856.0000000,57600.0000000
97,27.19,-8.25,307.38,0.00,0.00,180.00,0.452,0.116,0.813,-4.06,-5.50,11.62,7.99,40.5,25856.0000000,57600.0000000
99,28.38,-7.12,304.69,0.00,0.00,180.00,0.449,0.082,0.819,7.44,-1.19,11.75,7.99,40.5,25856.0000000,57600.0000000
100,28.56,-7.31,303.19,0.00,0.00,180.00,0.456,0.089,0.812,11.19,2.31,16.00,7.99,40.5,25856.0000000,57600.0000000
101,28.44,-7.69,300.75,0.00,0.00,180.00,0.458,0.116,0.814,22.62,8.25,32.94,7.99,40.5,25856.0000000,57600.0000000
102,27.62,-7.88,296.00,0.00,0.00,180.00,0.389,0.115,0.864,29.44,15.25,49.25,7.99,40.5,25856.0000000,57600.0000000
103,27.19,-7.94,289.75,0.00,0.00,180.00,0.403,0.111,0.841,26.88,10.31,54.62,7.99,40.5,25856.0000000,57600.0000000
104,26.94,-7.38,283.62,0.00,0.00,180.00,0.397,0.092,0.839,17.19,3.94,51.81,7.99,40.5,25856.0000000,57600.0000000
105,27.19,-5.88,278.00,0.00,0.00,180.00,0.449,0.051,0.816,6.75,3.56,51.50,7.99,40.5,25856.0000000,57600.0000000
109,26.94,-3.38,274.31,0.00,0.00,180.00,0.438,0.096,0.860,25.56,2.25,37.62,7.99,40.5,25856.0000000,57600.0000000
111,27.88,-5.38,269.44,0.00,0.00,180.00,0.443,0.080,0.857,21.75,-3.44,13.88,7.99,40.5,25856.0000000,57600.0000000
112,27.69,-6.62,267.12,0.00,0.00,180.00,0.372,0.046,0.832,20.25,1.06,8.31,7.99,40.5,25856.0000000,57600.0000000
113,27.94,-8.56,265.31,0.00,0.00,180.00,0.442,0.175,0.809,26.19,1.12,17.19,7.99,40.5,25856.0000000,57600.0000000
114,27.88,-9.06,262.94,0.00,0.00,180.00,0.431,0.070,0.821,12.81,9.38,21.75,8.07,30.0,25856.0000000,57600.0000000
115,26.50,-9.88,259.12,0.00,0.00,180.00,0.355,0.057,0.855,31.56,19.94,32.50,8.07,30.0,25856.0000000,57600.0000000
116,26.50,-10.69,257.00,0.00,0.00,180.00,0.434,0.171,0.834,9.12,-4.25,15.50,8.07,30.0,25856.0000000,57600.0000000
117,27.00,-10.19,255.50,0.00,0.00,180.00,0.484,0.144,0.792,3.62,7.88,23.62,8.07,30.0,25856.0000000,57600.0000000
118,26.12,-9.25,251.94,0.00,0.00,180.00,0.428,0.066,0.796,7.88,12.19,29.50,8.07,30.0,25856.0000000,57600.0000000
119,26.44,-8.38,249.06,0.00,0.00,180.00,0.516,0.158,0.809,5.62,-2.56,29.50,8.07,30.0,25856.0000000,57600.0000000
120,27.25,-6.69,245.75,0.00,0.00,180.00,0.495,0.027,0.796,-5.69,-4.50,29.69,8.07,30.0,25856.0000000,57600.0000000
121,28.12,-5.81,243.31,0.00,0.00,180.00,0.497,0.061,0.812,13.38,-6.50,22.00,8.07,30.0,25856.0000000,57600.0000000
122,28.69,-5.69,241.00,0.00,0.00,180.00,0.487,0.073,0.824,6.56,-0.62,23.62,8.07,30.0,25856.0000000,57600.0000000
123,29.25,-4.94,238.88,0.00,0.00,180.00,0.512,0.047,0.838,5.50,-1.12,15.75,8.07,30.0,25856.0000000,57600.0000000
124,28.94,-5.12,237.25,0.00,0.00,180.00,0.509,0.079,0.886,16.19,15.12,17.62,8.07,30.0,25856.0000000,57600.0000000
125,27.81,-6.06,235.50,0.00,0.00,180.00,0.403,0.087,0.838,15.75,6.88,6.50,8.07,30.0,25856.0000000,57600.0000000
126,27.94,-7.25,235.50,0.00,0.00,180.00,0.419,0.128,0.782,7.75,-5.00,-7.25,8.07,30.0,25856.0000000,57600.0000000
127,27.81,-7.88,235.50,0.00,0.00,180.00,0.433,0.130,0.803,-0.19,7.88,4.12,8.07,30.0,25856.0000000,57600.0000000
128,26.81,-7.25,235.12,0.00,0.00,180.00,0.356,0.049,0.842,-3.44,8.50,1.81,8.07,30.0,25856.0000000,57600.0000000
129,27.38,-6.88,235.56,0.00,0.00,180.00,0.431,0.193,0.818,-13.44,-17.44,-5.81,8.07,30.0,25856.0000000,57600.0000000
130,29.00,-4.69,234.19,0.00,0.00,180.00,0.429,0.080,0.865,1.06,-3.62,53.31,8.07,30.0,25856.0000000,57600.0000000
131,29.00,-2.44,226.69,0.00,0.00,180.00,0.321,0.005,0.904,27.81,3.69,86.69,8.07,30.0,25856.0000000,57600.0000000
132,28.31,-0.25,215.75,0.00,0.00,180.00,0.361,0.076,0.853,48.81,23.19,144.06,8.07,30.0,25856.0000000,57600.0000000
133,23.88,2.12,198.06,0.00,0.00,180.00,0.301,0.073,0.900,59.38,50.94,178.00,8.07,30.0,25856.0000000,57600.0000000
134,16.62,1.62,177.94,0.00,0.00,180.00,0.154,-0.056,0.911,85.94,64.00,177.75,8.10,41.0,25856.0000000,57600.0000000
135,11.12,-3.06,162.12,0.00,0.00,180.00,0.192,0.076,0.933,69.12,50.38,110.56,8.10,41.0,25856.0000000,57600.0000000
136,7.62,-6.69,153.06,0.00,0.00,180.00,-0.045,0.100,1.006,44.62,24.38,63.69,8.10,41.0,25856.0000000,57600.0000000
137,7.88,-10.44,147.62,0.00,0.00,180.00,-0.049,0.048,1.010,60.88,-11.25,41.75,8.10,41.0,25856.0000000,57600.0000000
138,10.50,-18.56,142.94,0.00,0.00,180.00,0.169,0.251,0.931,109.50,-9.50,51.12,8.10,41.0,25856.0000000,57600.0000000
139,11.19,-25.31,139.19,0.00,0.00,180.00,0.101,0.559,0.829,47.06,17.44,24.50,8.10,41.0,25856.0000000,57600.0000000
140,11.56,-25.88,137.31,0.00,0.00,180.00,0.099,0.514,0.851,-15.38,-11.06,5.81,8.10,41.0,25856.0000000,57600.0000000
141,13.44,-22.00,139.62,0.00,0.00,180.00,0.162,0.413,0.875,-80.50,-54.56,-53.94,8.10,41.0,25856.0000000,57600.0000000
142,17.31,-11.75,151.75,0.00,0.00,180.00,0.282,0.144,0.801,-165.62,-76.75,-112.75,8.10,41.0,25856.0000000,57600.0000000
143,23.75,0.31,165.75,0.00,0.00,180.00,0.345,-0.101,0.771,-156.50,-73.38,-81.00,8.10,41.0,25856.0000000,57600.0000000
144,30.31,9.38,176.19,0.00,0.00,180.00,0.402,-0.184,0.750,-102.25,-50.25,-48.25,8.10,41.0,25856.0000000,57600.0000000
145,33.38,14.62,179.25,0.00,0.00,180.00,0.480,-0.215,0.773,-39.06,-9.88,1.19,8.10,41.0,25856.0000000,57600.0000000
146,31.06,16.56,176.00,0.00,0.00,180.00,0.406,-0.344,0.848,19.56,25.81,44.38,8.10,41.0,25856.0000000,57600.0000000
147,27.25,14.31,171.69,0.00,0.00,180.00,0.364,-0.247,0.893,73.06,41.62,52.56,8.10,41.0,25856.0000000,57600.0000000
148,21.94,7.38,164.25,0.00,0.00,180.00,0.295,0.063,0.889,97.75,42.44,65.12,8.10,41.0,25856.0000000,57600.0000000
149,18.81,2.94,158.44,0.00,0.00,180.00,0.245,0.121,0.950,32.25,12.12,37.56,8.10,41.0,25856.0000000,57600.0000000
150,18.81,2.69,154.88,0.00,0.00,180.00,0.271,0.040,0.980,2.94,-8.12,25.44,8.10,41.0,25856.0000000,57600.0000000
151,19.19,2.50,152.38,0.00,0.00,180.00,0.246,-0.019,0.941,20.50,-5.00,21.88,8.10,41.0,25856.0000000,57600.0000000
152,18.94,-0.44,150.62,0.00,0.00,180.00,0.330,0.118,0.916,39.88,1.44,3.50,8.10,41.0,25856.0000000,57600.0000000
153,17.94,-2.94,150.06,0.00,0.00,180.00,0.200,0.097,0.889,9.25,9.94,-5.00,8.10,41.0,25856.0000000,57600.0000000
154,18.12,-2.69,151.69,0.00,0.00,180.00,0.221,-0.002,0.818,-12.38,-12.38,-21.88,8.09,30.5,25856.0000000,57600.0000000
155,18.31,-3.00,152.12,0.00,0.00,180.00,0.223,-0.011,0.860,18.50,5.69,16.75,8.09,30.5,25856.0000000,57600.0000000
156,18.88,-2.94,152.56,0.00,0.00,180.00,0.437,-0.012,0.921,-26.25,-5.06,-29.00,8.09,30.5,25856.0000000,57600.0000000
157,18.69,-2.00,158.62,0.00,0.00,180.00,0.286,-0.141,0.956,-17.38,-6.50,-64.81,8.09,30.5,25856.0000000,57600.0000000
158,18.88,-4.38,166.12,0.00,0.00,180.00,0.328,0.145,0.914,16.81,6.56,-62.00,8.09,30.5,25856.0000000,57600.0000000
159,18.19,-6.69,169.56,0.00,0.00,180.00,0.296,0.170,0.899,-14.56,-8.12,-40.94,8.09,30.5,25856.0000000,57600.0000000
160,20.25,-5.19,174.50,0.00,0.00,180.00,0.281,0.129,0.889,-34.56,-34.44,-42.44,8.09,30.5,25856.0000000,57600.0000000
161,23.19,-3.00,178.62,0.00,0.00,180.00,0.367,0.069,0.878,-60.38,-39.50,-36.88,8.09,30.5,25856.0000000,57600.0000000
162,26.50,1.19,184.12,0.00,0.00,180.00,0.333,0.001,0.856,-56.81,-35.81,-39.69,8.09,30.5,25856.0000000,57600.0000000
163,28.38,3.94,184.94,0.00,0.00,180.00,0.406,0.010,0.871,2.12,-5.12,40.81,8.09,30.5,25856.0000000,57600.0000000
164,27.00,4.19,183.06,0.00,0.00,180.00,0.435,-0.018,0.955,21.06,28.56,21.25,8.09,30.5,25856.0000000,57600.0000000
165,25.44,1.50,181.12,0.00,0.00,180.00,0.503,0.052,0.915,28.19,3.94,-2.50,8.09,30.5,25856.0000000,57600.0000000
166,25.88,0.19,181.69,0.00,0.00,180.00,0.373,-0.075,0.807,-5.38,-19.31,-24.12,8.09,30.5,25856.0000000,57600.0000000
167,27.50,-0.06,184.50,0.00,0.00,180.00,0.461,-0.072,0.754,-9.88,-2.12,-21.81,8.09,30.5,25856.0000000,57600.0000000
168,26.62,-0.44,185.69,0.00,0.00,180.00,0.347,-0.134,0.781,0.56,7.38,-9.31,8.09,30.5,25856.0000000,57600.0000000
169,26.38,-1.50,188.19,0.00,0.00,180.00,0.399,-0.034,0.812,2.00,3.62,-29.31,8.09,30.5,25856.0000000,57600.0000000
170,25.19,-3.00,190.19,0.00,0.00,180.00,0.515,0.092,0.869,-6.38,23.31,-15.81,8.09,30.5,25856.0000000,57600.0000000
171,22.25,-1.94,194.00,0.00,0.00,180.00,0.220,-0.135,0.896,-20.81,14.38,-57.88,8.09,30.5,25856.0000000,57600.0000000
172,21.81,-4.44,200.31,0.00,0.00,180.00,0.463,0.167,0.893,5.56,1.69,-61.19,8.09,30.5,25856.0000000,57600.0000000
173,21.38,-4.88,208.38,0.00,0.00,180.00,0.288,0.000,0.977,-48.12,-15.75,-96.88,8.09,30.5,25856.0000000,57600.0000000
174,23.00,-4.88,219.75,0.00,0.00,180.00,0.403,0.024,0.832,-40.62,-22.00,-116.00,8.09,30.5,25856.0000000,57600.0000000
175,21.88,-6.12,229.56,0.00,0.00,180.00,0.306,0.069,0.903,-16.56,25.06,-58.88,8.09,28.5,25856.0000000,57600.0000000
176,19.88,-5.06,236.06,0.00,0.00,180.00,0.085,-0.073,0.920,-43.94,-10.12,-76.19,8.09,28.5,25856.0000000,57600.0000000
177,22.62,-4.12,243.44,0.00,0.00,180.00,0.367,0.167,0.846,-42.19,-47.00,-58.00,8.09,28.5,25856.0000000,57600.0000000
178,25.62,0.38,249.12,0.00,0.00,180.00,0.300,-0.082,0.793,-75.75,-20.62,-34.00,8.09,28.5,25856.0000000,57600.0000000
179,26.12,3.31,252.31,0.00,0.00,180.00,0.439,-0.080,0.876,-10.62,15.44,-8.06,8.09,28.5,25856.0000000,57600.0000000
